crossing,count
"E 21ST ST / CERRITOS AVE, LONG BEACH, CA 90806",1
"ATLANTIC AVE / ANAHEIM ST, LONG BEACH, CA 90813",1
"E 27TH ST / ATLANTIC AVE, LONG BEACH, CA 90806",1
"E 28TH ST / WALNUT AVE, SIGNAL HILL, CA 90755",1
"E 2ND ST / STUDEBAKER RD, LONG BEACH, CA 90803",1
"E 31ST ST / LONG BEACH BLVD, LONG BEACH, CA 90807",1
"E 32ND ST / ORANGE AVE, SIGNAL HILL, CA 90755",1
"2000 BLK E 1ST ST, LB 90802",1
"E 33RD ST / GUNDRY AVE, SIGNAL HILL, CA 90755",1
"2000 BLK E 2ND ST, LONG BEACH, CA 90803",1
"E 36TH ST / BRAYTON AVE, LONG BEACH, CA 90807",1
"ATLANTIC AVE / DEL AMO BLVD, LONG BEACH, CA 90810",1
"E 3RD ST / ATLANTIC AVE, LONG BEACH, CA 90802",1
"ATLANTIC AVE / E  6TH ST, LONG BEACH, CA 90802",1
"E 3RD ST / CERRITOS AVE, LONG BEACH, CA 90802",1
"E 3RD ST / CHERRY AVE, LONG BEACH, CA 90802",1
"ATLANTIC AVE / E 20TH ST, LONG BEACH, CA 90806",1
"E 3RD ST / REDONDO AVE, LONG BEACH, CA 90814",1
"E 45TH ST / CHERRY AVE, LONG BEACH, CA 90807",1
"ATLANTIC AVE / E 52ND ST, LONG BEACH, CA 90805",1
"ATLANTIC AVE / E BIXBY RD, LONG BEACH, CA 90807",1
"ATLANTIC AVE / E NEW YORK ST, LONG BEACH, CA 90813",1
"E 53RD ST / CEDAR AVE, LONG BEAHC, CA 90805",1
"ATLANTIC AVE / E SAN ANTONIO DR, LONG BEACH, CA  90807",1
"E 5TH ST / ZONA CT, LONG BEACH, CA 90802",1
2000 BLK E DEL AMO BLVD LONG BEACH CA 90807,1
"E 65TH ST / ORANGE AVE, LONG BEACH, CA 90805",1
"ATLANTIC AVE / E SPRING ST, LONG BEACH, CA 90807",1
"E 6TH ST / OBISPO AVE, LONG BEACH, CA 90814",1
"E 6TH ST / OLIVE AVE, LONG BEACH, CA 90802",1
"2000 BLK E POINSETTIA ST, LONG BEACH, CA 90805",1
"E 7TH ST / ALAMITOS AVE, LONG BEACH, CA 90813",1
"ATLANTIC AVE / SAN ANTONIO DR, LONG BEACH, CA 90807",1
"E 7TH ST / CHERRY AVE, LONG BEACH, CA 90813",1
"BEACH BLVD / CHAPMAN AVE, GARDEN GROVE, CA 92841",1
"E 7TH ST / ORIZABA AVE, LONG BEACH, CA 90804",1
BLOOMFIELD AND ARTESIA,1
"E 7TH ST / REDONDO AVE, LONG BEACH, CA 90804",1
"E 7TH ST / SANTIAGO  AVE, LONG BEACH, CA 90804",1
"BLOOMFIELD AVE / TOWN CENTER DR, CERRITOS, CA 90703",1
BLOOMFIELD/BALL RD,1
"2000 BLK E WILLOW ST, LONG BEACH",1
"E 8TH ST / TERMINO AVE, LONG BEACH, CA 90804",1
"BONITO AVE / E 4TH ST, LONG BEACH, CA 90802",1
"E 9TH  ST / ORANGE AVE, LONG BEACH, CA 90813",1
"E ANAHEIM RD / IROQUOIS AVE, LONG BEACH, CA 90815",1
"E ANAHEIM ST / ALAMITOS AVE, LONG BEACH, CA 90813",1
"2000 BLK EUCALYPTUS AVE, LONG BEACHM CA 90806",1
"E ANAHEIM ST / ATLANTIC AVE, LONG BEACH, CA 90813",1
"E ANAHEIM ST / LINDEN AVE, LONG BEACH, CA 90813",1
"BORT ST / LONG BEACH BLVD, LONG BEACH, CA 90805",1
"E ANAHEIM ST / OBISPO AVE, LONG BEACH, CA 90804",1
"BRADBURY AVE / LOS ALAMITOS BLVD, LOS ALAMITOS, CA 90720",1
"E ANAHEIM ST / TERMINO AVE, LONG BEACH, CA 90804",1
"E ANAHEIM ST / WALNUT AVE, LONG BEACH, CA 90813",1
2000 BLK GALE AVE LONG BEACH 90810,1
"E ANAHIEM ST / OBISPO AVE, LONG BEACH, CA 90804",1
2000 BLK GALE AVE LONG BEACH CA 90810,1
"BRAYTON AVE / E BIXBY RD, LONG BEACH, CA 90807",1
"E ARBOR RD / AUTRY AVE, LONG BEACH, CA 90808",1
"BRIGGEMAN DR / REAGAN ST, LOS ALAMITOS, CA 90720",1
"E ARBOR RD / N BELLFLOWER BLVD, LONG BEACH, CA 90808",1
"E ATHERTON ST / N STUDEBAKER RD, LONG BEACH, CA 90815",1
"E BARRIOS ST / N STUDEBAKER RD, LONG BEACH, CA 90815",1
"BUTLER AVE / E ARTESIA BLVD, LONG BEACH, CA 90805",1
"E BROADWAY / E LIVINGSTON DR, LONG BEACH, CA 90803",1
"CA 47, LONG BEACH, CA 90802",1
"2000 BLK HARBOR AVE, LONG BEACH 90810",1
"CA-22 FWY / SEAL BEACH BLVD, SEAL BEACH, CA 90740",1
2000 BLK LADOGA AVE LONG BEACH CA 90815,1
"E BROADWAY / TEMPLE AVE, LONG BEACH, CA 90803",1
"E CADE ST / ORIZIBA AVE, LONG BEACH, CA 90805",1
"E CANTON ST / N DEL MAR AVE, LONG BEACH, CA 90806",1
2000 BLK LEWIS AVE,1
"E CARSON ST / CALIFORNIA AVE, LONG BEACH, CA 90807",1
"E CARSON ST / CHERRY AVE, LONG BEACH, CA 90807",1
"E CARSON ST / GUNDRY AVE, LONG BEACH, CA 90807",1
"E CARSON ST / LINDEN AVE, LONG BEACH, CA 90807",1
"E CARSON ST / LOS COYOTES DIAGONAL, LONG BEACH, CA 90808",1
"2000 BLK LINCOLN AVE, LONG BEACH CA, 90810",1
"E CENTRALIA ST / CLARK AVE, LONG BEACH, CA 90808",1
"E CONANT ST / LOS COYOTES DIAGONAL, LONG BEACH, CA 90808",1
"2000 BLK LOCUST AVE, LONG BEACH, CA 90806",1
"E CONANT ST / PALO VERDE AVE, LONG BEACH, CA 90808",1
"E DAYMAN ST / LONG BEACH BLVD, LONG BEACH, CA 90806",1
"E ELIOT ST / E COLORADO ST, LONG BEACH, CA 90803",1
"CA-91 / CARMENITA RD, CERRITOS, CA 90703",1
"E FLORIDA ST / ORANGE AVE, LONG BEACH, CA 90802",1
"E FORHAN ST / LONG BEACH BLVD, LONG BEACH, CA 90805",1
2000 BLK MAGNOLIA AVE LONG BEACH CA 90806,1
"E HARCO ST / HACKETT AVE, LONG BEACH, CA 90808",1
"E HARCO ST / SAN ANSELINE AVE, LONG BEACH, CA 90808",1
"E HARDING ST / CERRITOS AVE, LONG BEACH, CA 90805",1
"E HARDING ST / CHERRY AVE, LONG BEACH, CA 90805",1
"E HARDING ST / LEWIS AVE, LONG BEACH, CA 90805",1
"E HILL ST / CHERRY AVE, SIGNAL HILL, CA 90755",1
"CA-91 / DOWNEY AVE, BELLFLOWER, CA 90706",1
"E JACKSON ST / WALNUT AVE, LONG BEACH, CA 90805",1
"E KILLDEE ST / RUTGERS AVE, LONG BEACH, CA 90808",1
"E LOS SANTOS DR / SNOWDEN AVE, LONG BEACH, CA 90815",1
"CA-91 / I-605, CERRITOS, CA 90703",1
"E LOUISE ST / LONG BEACH BLVD, LONG BEACH, CA 90805",1
"CA-91 EAST, LONG BEACH, CA 90805",1
"2000 BLK OBISPO AVE, SIGNAL HILL, CA 90755",1
"E MARKET ST / ORANGE AVE, LONG BEACH, CA 90805",1
"E MERCED AVE / S WALNUT AVE, WEST COVINA, CA 91790",1
"E MEZZAINE WAY / SAN ANSELINE AVE, LONG BEACH, CA 90808",1
"E MORNINGSIDE ST / LONG BEACH BLVD, LONG BEACH, CA 90805",1
"E NEECE ST / LONG BEACH BLVD, LONG BEACH, CA 90805",1
CALIFORNIA & 36TH ST,1
"CALIFORNIA AVE / 63RD ST, LONG BEACH, CA 90805",1
"E OCEAN BLVD / ARGONNE AVE, LONG BEACH, CA 90803",1
"E OCEAN BLVD / BAY SHORE AVE, LONG BEACH, CA 90803",1
"2000 BLK OLIVE AVE, LB90806",1
"E OCEAN BLVD / CORONADO AVE, LONG BEACH, CA 90803",1
"CALIFORNIA AVE / E BURNETT ST, SIGNAL HILL, CA 90755",1
"CANDLEWOOD ST / N PARAMOUNT BLVD, LAKEWOOD, CA 90712",1
"E PACIFIC COAST HWY /  WALNUT AVE, LONG BEACH, CA 90806",1
"E PACIFIC COAST HWY / LONG BEACH BLVD, LONG BEACH, CA 90806",1
"E PACIFIC COAST HWY / TERMINO AVE, LONG BEACH, CA 90804",1
"2000 BLK OLIVE AVE, LONG BEACH, CA, 90806",1
"CARFAX AVE / TEVIS AVE, LONG BEACH, CA 90815",1
2000 BLK ORANGE AVE,1
"E PAGEANTRY ST / RUTGERS AVE, ONG BEACH, CA 90808",1
"E PHILLIPS ST / ORANGE AVE, LONG BEACH, CA 90805",1
"CARSON AND PIONEER BLVD, HAWAIIAN GARDENS",1
CARSON BLVD/LB TOWN CTR DR LB 90808,1
"E PLYMOUTH ST / ELM AVE, LONG BEACH, CA 90805",1
"E PLYMOUTH ST / LONG BEACH BLVD, LONG BEACH, CA 90805",1
"CEDAR AVE / 8TH ST, LONG BEACH, CA 90813",1
"E POPPY ST / TERMINAL ST, LONG BEACH, CA 90805",1
"E SCOTT ST / LONG BEACH BLVD, LONG BEACH, CA 90805",1
E SEVENTH ST AND REDONDO AVE,1
"E SHORELINE AVE / PINE AVE, LONG BEACH, CA 90802",1
"E SHORELINE DR / LINDEN AVE, LONG BEACH, CA 90802",1
"CEDAR AVE / E 17TH ST, LONG BEACH, CA 90813",1
"E SILVA ST / ROSE AVE, LONG BEACH, CA 90807",1
"E SPRING AVE / PALO VERDE AVE, LONG BEACH, CA 90815",1
"E SPRING ST / CALIFORNIA AVE, LONG BEACH, CA 90807",1
"E SPRING ST / CLARK AVE, LONG BEACH, ,CA 90815",1
"CEDAR AVE / W ANAHEIM ST, LONG BEACH, CA 90813",1
CEDAR DR/ROOSEVELT ST LB 90807,1
"E SPRING ST / DAISY  AVE, LONG BEACH, CA 90806",1
"E SPRING ST / E LOS COYOTES DIAGONAL, LONG BEACH, CA 90815",1
"CERRTOS AVE / E 10TH ST, LONG BEACH, CA 90813",1
2000 BLK RIVER,1
"CHATWIN AVE / E HARCO ST, LONG BEACH, CA 90808",1
"2000 BLK RIVER AVE, LB 90810",1
"2000 BLK RUTGERS AVE, LONG BEACH, CA 90815",1
"E STEARNS ST / CLARK AVE, LONG BEACH, CA 90815",1
"E STEARNS ST / GRAND AVE, LONG BEACH, CA 90815",1
"2000 BLK SAN FRANSICO AVE, LONG BEACH, CA 90806",1
"E STEARNS ST / N STUDEBAKER RD, LONG BEACH, CA 90815",1
"E VERNON ST / GRANADA AVE, LONG BEACH, CA 90815",1
"E WARDLOW RD / CHARLEMAGNE AVE, LONG BEACH, CA 90808",1
"E WARDLOW RD / I-405, LONG BEACH, CA 90807",1
"CHERRY AVE / BROADWAY, LONG BEACH, CA 90802",1
"E WARDLOW RD / LINDEN AVE, LONG BEACH, CA 90807",1
"CHERRY AVE / E 21ST ST, SIGNAL HILL, CA 90755",1
"E WARDLOW RD / N LAKEWOOD BLVD, LONG BEACH, CA 90808",1
"CHERRY AVE / E ARTESIA BLVD, LONG BEACH, CA 90805",1
"E WASHINGTON ST / WALNUT AVE, LONG BEACH, CA 90805",1
"CHERRY AVE / E FLORIDA ST, LONG BEACH, CA 90814",1
"CHESTNUT AVE / 3RD ST, LONG BEACH, CA 90802",1
"2000 BLK SHIPWAY AVE, LONG BEACH, CA 90815",1
"E WILLOW ST / ORANGE AVE, LONG BEACH, CA 90813",1
"2000 BLK STANBRIDGE AVE, LONG BEACH, CA 90815",1
"CLARK AVE / E ATHERTON ST, LONG BEACH. CA 90815",1
2000 BLK VOLK AVE LB CA 90815,1
"E WILLOW ST / REDONDO AVE, LONG BEACH, CA 90815",1
"2000 BLK W 23RD ST, LONG BEACH, CA 90810",1
"EASY AVE / W WILLOW ST, LONG BEACH, CA 90810",1
"2000 BLK W CAMERON ST, LONG BEACH CA, 90810",1
"EDISON AVE / PIER B ST, LONG BEACH, CA 90813",1
"EL DORADO PARK AREA 3, LONG BEACH CA",1
COMMELBACK AND TEMPLE,1
"COTA AVE / W 25TH ST, LONG BEACH, CA 90810",1
"DAWSON AVE / E 4TH ST, LONG BEACH, CA 90814",1
"ELM AVE / 3RD ST, LONG BEACH, CA 90802",1
"ELM AVE / 53RD ST, LONG BEACH, CA 90805",1
"2000 BLK W PACIFIC COAST HWY. LONG BEACH, CA 90810",1
"ELM AVE / E SAN ANTONIO DR, LONG BEACH, CA 90807",1
DAWSON/ANAHEIM ST LB 90804,1
ELM/PLYMOUTH AVE,1
2000 BLK WALNUT AVE LONG BEACH CA 90806,1
"FALCON AVE / BROADWAY, LONG BEACH, CA 90802",1
"FARQUHAR AVE /  MAPLE ST, LOS ALAMITOS, CA 90720",1
"2000 BLOCK ALAMITOS AVE, SIGNAL HILL CA",1
"GARDENIA AVE /  E PACIFIC COAST HWY, LONG BEACH, CA 90806",1
"GARDENIA AVE / TEHACHAPI DR, LONG BEACH, CA 90807",1
"GAVIOTA AVE / E 1ST ST, LONG BEACH, CA 90802",1
"2000 BLOCK LEMON AVE, LONG BEACH CA",1
"GAVIOTA AVE / E 8TH ST, LONG BEACH, CA 90813",1
"DEL AMO BLVD /  ATLANTIC AVE, LONG BEACH,CA 90805",1
"GAVIOTA AVE / E ANAHEIM ST, LONG BEACH, CA 90813",1
"2000 BLOCK OCEAN BLVD, LONG BEACH CA",1
"GERALD DESMOND BRIDGE / I-710, LONG BEACH, CA 90802",1
"2000 BLOCK SAINT LOUIS AVE, SIGNAL HILL",1
"GLADYS AVE / E 3RD ST, LONG BEACH, CA 90814",1
"GLENDORA AVE / E DIVISION ST, LONG BEACH, CA 90803",1
"DEL AMO BLVD /  NORWALK BLVD, CERRITOS, CA 90703",1
"GOLDEN AVE / W 31ST ST, LONG BEACH, CA 90806",1
"DEL AMO BLVD / CLAIR DEL AVE, LONG BEACH, CA 90807",1
"GOLDFIELD AVE / MAURY AVE, LONG BEACH, CA 90807",1
"GONDAR AVE / E WARDLOW RD, LONG BEACH, CA 90808",1
"GRIDLEY RD / ARTESIA BLVD, CERRITOS, CA 90703",1
"GRIDLEY RD / ARTESIA BLVD, CERRITOS,,CA 90703",1
"GUNDRY AVE / E 69TH ST, LONG BEACH, CA 90805",1
"2000 E 15TH ST, LONG BEACH, CA 90804",1
"GUNDRY AVE / E BIXBY RD, LONG BEACH, CA 90807",1
"HARBOR AVE / W 67TH WAY, LONG BEACH, CA 90805",1
"2000 E 57TH ST, LONG BEACH, CA 90805",1
"HARBOR CITY, CA 90744",1
"2000 E 63RD ST, LONG BEACH, CA 90805",1
HEARTWELL PARK,1
"HENDERSON AVE / W 17TH ST, LONG BEACH, CA 90813",1
"2000 E APPLETON ST, LONG BEACH, CA 90802",1
"HERON BAY / ELIOT ST, LONG BEACH, CA 90803",1
"I-405 / ATLANTIC AVE, LONG BEACH, CA 90807",1
"2000 E BLK OCEAN BLVD, LONG BEACH, CA 90803",1
"I-405 / I-605, SEAL BEACH, CA 90740",1
"DEL AMO BLVD / N LAKEWOOD BLVD, LONG BEACH, CA 90808",1
"DEL AMO BLVD / RANCHO WAY, COMPTON, CA 90220",1
2000 EASY AVE LONG BEACH CA 90810,1
"DEL MAR AVE / E SPRING ST, LONG BEACH, CA 90806",1
"I-405 NORTH/ I-710 OFF RAMP, LONG BEACH, CA 90807",1
"I-605 & E WARDLOW RD, LONG BEACH, CA 90808",1
"DELTA AVE / E ARTESIA BLVD, LONG BEACH, CA 90805",1
"I-605 SOUTH / E CARSON ST, LONG BEACH, CA 90808",1
"DENVER AVE / W 34TH ST, LONG BEACH, CA 90810",1
"I-710 / W 6TH ST, LONG BEACH, CA 90802",1
"DOWNEY AVE / ARTESIA BLVD, LONG BEACH, CA 90805",1
"I-710 / W BROADWAY, LONG BEACH, CA 90802",1
"DOWNEY AVE / E ARTESIA BLVD, LONG BEACH, CA 90805",1
"DUMONT AVE / 183RD ST, CERRITOS, CA 90703",1
"E 10TH ST / DAWSON AVE, LONG BEACH, CA 90804",1
"2000 PETALUMA AVE, LONG BEACH, CA 90815",1
"I710 N / W WARDLOW RD, LONG BEACH, CA 90810",1
"IME AVE / E HILL ST, LONG BEACH, CA 90806",1
"2000 SAN GABRIEL AVE, LONG BEACH CA",1
"JAYMILLS AVE / 59TH ST, LONG BEACH, CA 90805",1
"JOSIE AVE / E WILLOW ST, LONG BEACH, CA 90815",1
"E 10TH ST / HOFFMAN AVE, LONG BEACH, CA 90813",1
"JUNIPERO AVE /  4TH ST, LONG BEACH, CA 90814",1
"JUNIPERO AVE / E 17TH ST, LONG BEACH, CA 90804",1
"JUNIPERO AVE / E 7TH ST, LONG BEACH, CA 90804",1
"2000 SANTA FE AVE, LONG BEACH, CA 90810",1
"E 10TH ST / RAYMOND AVE, LONG BEACH, CA 90804",1
"KAYLOR AVE / BALL RD, LOS ALAMITOS, CA 90720",1
"E 10TH ST / XIMENO AVE, LONG BEACH, CA 90804",1
"KNOXVILLE AVE / E CANTEL ST, LONG BEACH, CA 90815",1
"2000 VOLK AVE, LONG BEACH, CA 90815",1
"LAKEWOOD BLVD / DEL AMO BLVD, LONG BEACH, CA 90808",1
"LAMPSON AVE / ROSE ST, SEAL BEACH, CA 90740",1
"2000 W BURNETT ST, LONG BEACH, CA 90810",1
"LAMPSON AVE / SEAL BEACH BLVD, SEAL BEACH, CA 90740",1
"LEES AVE / E PARKCREST ST, LONG BEACH, CA 90808",1
"2000 W HILL ST, LONG BEACH, CA 90810",1
"E 11TH ST / GAVIOTA AVE, LONG BEACH, CA 90813",1
"20000 BLK AVENIDA PAMPLONA, CERRITOS CA",1
"E 11TH ST / MOLINO AVE, LONG BEACH, CA 90804",1
"LEWIS AVE / E ANAHEIM ST, LONG BEACH, CA 90813",1
"LEWIS AVE / E NEW YORK ST, LONG BEACH, CA 90813",1
"LEWIS AVE / PENFOLD ST, LONG BEACH, CA 90805",1
"E 11TH ST / NEWPORT AVE, LONG BEACH, CA 90804",1
"LIME AVE / E 5TH ST, LONG BEACH, CA 90802",1
"LIME AVE / E ARTESIA BLVD, LONG BEACH, CA 90805",1
"LIME AVE / E HILL ST, LONG BEACH, CA 90806",1
"LINCOLN AVE / BLOOMFIELD AVE, CYPRESS, CA 90630",1
"LINDEN AVE / 55TH ST, LONG BEACH, CA 90805",1
"E 14TH ST / CHERRY AVE, LONG BEACH, CA 90813",1
"20000 GRIDLEY RD, CERRITOS, CA 90703",1
"LINDEN AVE / E 17TH ST, LONG BEACH, CA 90813",1
"LINDEN AVE / E SOUTH ST, LONG BEACH, CA 90805",1
"LOCUST AVE /  E 53RD ST, LONG BEACH, CA 90805",1
"LOCUST AVE / 7TH ST, LONG BEACH, CA 90813",1
"LOCUST AVE / E PLATT ST, LONG BEACH, CA 90805",1
"2001 CEDAR AVE, LONG BEACH, CA 90806",1
"20100 BLK AVENIDA PAMPLONA, CERRITOS, CA 90703",1
"20100 BLK BOUMA CT, CERRITOS, CA 90703",1
"LOMA AVE / E PACIFIC COAST HWY, LONG BEACH, CA 90804",1
"LOMINA AVE / E STEARNS ST, LONG BEACH, CA 90815",1
"E 14TH ST / WARREN AVE, LONG BEACH, CA 90813",1
"20100 BLKBOUMA CT, CERRITOS AC",1
"LONG BEACH BLVD / BROADWAY, LONG BEACH, CA 90802",1
"LONG BEACH BLVD / BROADWAY, LONG BEACHM CA 90802",1
"LONG BEACH BLVD / DEL AMO BLVD, LONG BEACH, CA 90807",1
"LONG BEACH BLVD / E 21ST ST, LONG BEACH, CA 90806",1
"20200 BLK AVENIDA BARCELONA, CERRITOS, CA 90703",1
"LONG BEACH BLVD / E 55TH ST, LONG BEACH, CA 90805",1
20200 BLK BLOOMFEILD AVE,1
"LONG BEACH BLVD / E ANAHEIM ST, LONG BEACH, CA 90813",1
"LONG BEACH BLVD / E ANAHIEM ST, LONG BEACH, CA 90813",1
"20200 BLK BLOOMFIELD AVE, CERRITOS, CA 90703",1
"20200 BLK STATE RD, CERRITOS 90703",1
"LONG BEACH BLVD / E DEL AMO BLVD, LONG BEACH, CA 90805",1
"20200 PASEO GRANADA, CERRITOS, CA 90703",1
"LONG BEACH BLVD / E GREENLEAF BLVD, LONG BEACH, CA 90805",1
"2047 E MARKET ST, LONG BEACH, CA 90805",1
"LONG BEACH BLVD / E MARKET ST, LONG BEACH, CA 90805",1
"LONG BEACH BLVD / E SPRING ST, LONG BEACH, CA 90806",1
"E 14TH ST / XIMENO AVE, LONG BEACH, CA 90804",1
"E 15TH ST / PETERSON AVE, LONG BEACH, CA 90813",1
"2100 BAY VIEW DR, SIGNAL HILL, CA 90755",1
"2100 BLK 62ND PL. LONG BEACH, CA 90803",1
2100 BLK ATLANTIC AVE LB CA 90810,1
"E 16TH ST / GUNDRY AVE, LONG BEACH, CA 90813",1
"E 17TH ST / LOMA AVE, LONG BEACH, CA 90804",1
"E 17TH ST / SHERMAN PL, LONG BEACH, CA 90804",1
"LONG BEACH BLVD / W 50TH ST, LONG BEACH, CA 90805",1
"LONG BEACH BLVD / W 52ND ST, LONG BEACH, CA 90805",1
"E 19TH ST / ORANGE AVE, LONG BEACH, CA 90806",1
"E 1ST ST / CERRITOS AVE, LONG BEACH, CA 90802",1
"2100 BLK E 15TH ST, LONG BEACH, CA 90804",1
LONG BEACH BLVD/ WARDLOW,1
2100 BLK E 17TH ST LB CA 90804,1
"LOS ALALMITOS BLVD / KATELLA AVE, LOS ALAMITOS, CA 90720",1
"2100 BLK E 17TH ST, LONG BEACH, CA 90804",1
"E 1ST ST / ESPERANZA AVE, LONG BEACH, CA 90802",1
"E 20TH ST / ATLANTIC AVE, LONG BEACH, CA 90806",1
"2100 BLK E 63RD ST, LONG BEACH, CA 90805",1
"2100 BLK E 64TH ST, LONG BEACH, CA 90805",1
"LOS ALAMITOS BLVD / E WARDLOW RD, LONG BEACH, CA 90808",1
"LOS ALAMITOS BLVD / FARQUHAR AVE, LOS ALAMITOS, CA 90720",1
"E 27TH ST / N BELLFLOWER BLVD, LONG BEACH, CA 90808",1
"LOS ANGELES RIVER / CA-91, LONG BEACH, CA 90805",1
"LOS ANGELES RIVER / I-405, LONG BEACH, CA 90810",1
"LOS COYOTES DIAGONAL /  E PAGAENTRY ST, LONG BEACH, CA 90808",1
"2100 BLK E ARTESIA BLVD, LONG BEACH, CA 90705",1
"E 2ND ST / BELMONT AVE, LONG BEACH, CA 90803",1
"E 2ND ST / CORONA AVE, LONG BEACH, CA 90803",1
"E 2ND ST / E LIVINGSTON DR, LONG BEACH, CA 90803",1
"MAGNOLIA AVE /  W PACIFIC COAST HWY, LONG BEACH, CA 90806",1
"E 2ND ST / E PACIFIC COAST HWY, LONG BEACH, CA 90803",1
"MAGNOLIA AVE / E ANAHEIM ST, LONG BEACH, CA 90813",1
"E 2ND ST / MARINA DR, LONG BEACH, CA 90803",1
"MAGNOLIA AVE / W 16TH ST, LONG BEACH, CA 90813",1
"MAGNOLIA AVE / W 21ST ST, LONG BEACH, CA 90806",1
"MAGNOLIA AVE / W 22ND ST, LONG BEACH, CA 90806",1
"MAGNOLIA AVE / W 32ND ST, LONG BEACH, CA 90806",1
"MAGNOLIA AVE / W 6TH ST, LONG BEACH, CA 90802",1
"MAGNOLIA AVE / W ANAHEIM ST, LONG BEACH, CA 90813",1
"E 2ND ST / MOLINO AVE, LONG BEACH, CA 90803",1
"2100 BLK E BROADWAY, LONG BEACH, CA 90803",1
"MARKET ST / CEDAR AVE, LONG BEACH, CA 90805",1
"2100 BLK E FLORIDA ST, LONG BEACH, CA 90814",1
"MARQUARDT AVE / 166TH ST, CERRITOS, CA 90703",1
"MARTIN LUTHER KING JR AVE / E 15TH ST, LONG BEACH, CA 90813",1
2100 BLK E MARKET ST,1
"MARTIN LUTHER KING JR BLVD / E 15TH ST, LONG BEACH, CA 90813",1
MICHEALSON AND WALNUT,1
"2100 BLK E OCEAN BLVD, LONG BEACH CA",1
"E 3RD ST / CHERRY AVE, LONG BEACH, CA 90803",1
"MONICA AVE / THORNLAKE AVE, LONG BEACH, CA 90808",1
"MOORE ST / SHOEMAKER AVE, CERRITOS, CA 90703",1
"MOUNTAIN VIEW ST / LONG BEACH BLVD, LONG BEACH, CA 90805",1
"MYRTLE AVE / 19TH ST, LONG BEACH, CA 90806",1
"MYRTLE AVE / E 72ND ST, LONG BEACH, CA 90805",1
"E 3RD ST / JUNIPERO AVE, LONG BEACH, CA 90814",1
"MYRTLE AVE / E WARDLOW RD, LONG BEACH, CA 90807",1
"2100 BLK E SPRING ST, LONG BEACH, CA 90807",1
"E 49TH ST /LONG BEACH BLVD, LONG BEACHM CA 90805",1
"2100 BLK E. FLORIDA ST. LB, CA 90814",1
"E 4TH ST / DAWSON AVE, LONG BEACH, CA 90814",1
"N BELLFLOWER BLVD / DEL AMO BLVD, LAKEWOOD, CA 90712",1
"2100 BLK EASY AVE, LONG BEACH, CA 908",1
"N BELLFLOWER BLVD / E 7TH ST, LONG BEACH, CA 90815",1
"2100 BLK EUCALYPTUS AVE, LONG BEACH, CA 90806",1
"E 4TH ST / PINE AVE, LONG BEACH, CA 90802",1
"E 59TH ST / DOWNEY AVE, LONG BEACH, CA 90805",1
"N BELLFLOWER BLVD / E SPRING ST, LONG BEACH, CA 90808",1
"E 5TH ST / ELM AVE, LONG BEACH, CA 90802",1
"E 5TH ST / LONG BEACH BLVD, LONG BEACH, CA 90802",1
"N GREENBRIER RD / E CENTRALIA ST, LONG BEACH, CA 90808",1
"N GREENBRIER RD / EBELL ST, LONG BEACH, CA 90808",1
2100 BLK GOLDEN AVE LONG BEACH CA 90806,1
"E 67TH ST / N PARAMOUNT BLVD, LONG BEACH, C 90805",1
"N LAKEWOOD BLVD / E ARBOR RD, LONG BEACH, CA 90808",1
"E 68TH ST / ORANGE AVE, LONG BEACH, CA 90805",1
"E 68TH ST / ORCUTT AVE, LONG BEACH, CA 90805",1
"E 6TH ST / TERMINO AVE, LONG BEACH, CA 90814",1
"E 7TH ST / E PACIFIC COAST HWY, LONG BEACH, CA 90814",1
"N MARINA DR / E 2ND ST, LONG BEACH, CA 90802",1
"N PARAMOUNT BLVD / E SAWYER ST, LONG BEACH, CA 90805",1
2100 BLK LONG BEACH BLVD,1
"E 7TH ST / LONG BEACH BLVD, LONG BEACH, CA 90813",1
"N STUDEBAKER RD  / E SPRING ST, LONG BEACH, CA 90815",1
"2100 BLK MC NAB AVE, LONG BEACH, CA 90815",1
"2100 BLK MCNAB AVE, LONG BEACH, CA 90815",1
2100 BLK MONTAIR AVE LB CA 90815,1
"E 7TH ST / OBISPO AVE, LONG BEACH, CA 90804",1
2100 BLK MYRTLE AVE LONG BEACH CA 90806,1
"E 8TH ST / CHERRY AVE, LONG BEACH, CA 90813",1
"E 8TH ST / CORONADO AVE, LONG BEACH, CA 90804",1
"N STUDEBAKER RD / W WILLOW ST, LONG BEACH, CA 90815",1
"NIETO AVE / E COLORADO ST, LONG BEACH, CA 90814",1
"NIETO AVE / E OCEAN BLVD, LONG BEACH, CA 90803",1
"2100 BLK OCEAN BLVD, LONG BEACH CA",1
NORWALK AND ARTESIA CERR CA 90701,1
"NORWALK BLVD / E WARDLOW RD, LONG BEACH, CA 90808",1
"E 8TH ST / LOMA AVE, LONG BEACH, CA 90804",1
OBISPO & REDONDO,1
"OBISPO AVE / CA-91, LONG BEACH, CA 90805",1
"OBISPO AVE / E 5TH ST, LONG BEACH, CA 90814",1
2100 BLK OLIVE AVE LONG BEACH CA 90806,1
"OCANA AVE / E 23RD ST, LONG BEACH, CA 90815",1
"OCEAN AVE / MAIN ST, SEAL BEACH, CA 90740",1
"2100 BLK PALO VERDE AVE, LB 90815",1
"E 9TH ST / ATLANTIC AVE, LONG BEACH, CA 90813",1
