animal_id,crossing
A697452,"6000 BLOCK JOHN AVE, LONG BEACH CA"
A722688,23O BLK BELMONT AVE
A726125,"6000 BLOCK LINDEN AVE, LONG BEACH CA"
A726131,"6000 BLOCK LINDEN AVE, LONG BEACH CA"
A712916,"6000 BLOCK LINDEN AVE, LONG BEACH CA"
A712914,"6000 BLOCK LINDEN AVE, LONG BEACH CA"
A726798,"2400 BLK ADRIATIC AVE, LONG BEACH, CA"
A724583,"6000 BLOCK ORANGE AVE, LONG BEACH CA"
A743934,"6000 BLOCK ORANGE AVE, LONG BEACH CA"
A715026,605 FREEWAY AT 405 FREEWAY
A716117,2400 BLK EASY AVE
A728508,605 N/B
A727434,2400 BLK LINDEN AVE
A463104,"6100 BLK OBISPO AVE, LONG BEACH, CA"
A721931,6100 BLK PAGENTRY ST
A717103,"6100 BLOCK CALIFORNIA AVE, LONG BEACH CA"
A710837,"6100 BLOCK CHERRY AVE, LONG BEACH CA"
A697466,"6100 BLOCK CHERRY AVE, LONG BEACH CA"
A697464,"6100 BLOCK CHERRY AVE, LONG BEACH CA"
A697467,"6100 BLOCK CHERRY AVE, LONG BEACH CA"
A740922,"6100 BLOCK DUNROBIN AVE, LAKEWOOD CA"
A734738,"6100 BLOCK ORANGE AVE, LONG BEACH CA"
A691560,2400 BLK SAN FRANCISCO
A691948,6200 BLK DE FOREST AVE
A707659,"2400 BLOCK ATLANTIC AVE, LONG BEACH CA"
A729120,"2400 BLOCK CHERY AVE, SIGNAL HILL CA"
A739947,"2400 BLOCK GALE AVE, LONG BEACH CA"
A739945,"2400 BLOCK GALE AVE, LONG BEACH CA"
A709716,2400 E ANAHEIM
A740381,6200 BLK E EL PASEO ST LONG BEACH
A740385,6200 BLK E EL PASEO ST LONG BEACH
A740384,6200 BLK E EL PASEO ST LONG BEACH
A739389,6200 BLK LONG BEACH BLVD
A699135,2500 BLK E 14TH ST
A600118,"2500 BLK E 14TH ST, LONG BEACH, CA"
A708087,"6200 BLOCK PARIMA ST, LONG BEACH CA"
A704571,2500 BLK E 67TH ST
A716429,2500 BLK EARL AVE LONG BEACH CA 0806
A737861,"2500 BLK LAKEWOOD BLVD, LONG BEACH CA"
A534849,2500 BLK PASADENA AVE
A703613,"6300 BLOCK CORONADO AVE, LONG BEACH"
A744617,"6300 BLOCK LEWIS AVE, LONG BEACH CA"
A732358,"6300 BLOCK MYRTLE AVE, LONG BEACH CA"
A703599,"2500 BLOCK CHESTNUT AVE, LONG BEACH CA"
A703598,"2500 BLOCK CHESTNUT AVE, LONG BEACH CA"
A721077,"2500 BLOCK E 2ND ST, LONG BEACH CA"
A742426,"2500 BLOCK ELM AVE, LONG BEACH CA"
A742429,"2500 BLOCK ELM AVE, LONG BEACH CA"
A737857,"2500 BLOCK LAKEWOOD BLVD, LONG BEACH CA"
A738340,"2500 BLOCK LAKEWOOD BLVD, LONG BEACH CA"
A582901,"2500 BLOCK MAINE AVE, LONG BEACH CA"
A741480,"2500 BLOCK OLIVE AVE, LONG BEACH CA"
A741483,"2500 BLOCK OLIVE AVE, LONG BEACH CA"
A709387,2500 E PCH
A709386,2500 E PCH
A725266,"6400 BLK ATLANTIC AVE, LONG BEACH, CA"
A519001,"2540 ANAHEIM ST, LONG BEACH CA"
A712761,"2600 BLK ATLANTIC AVE, LONG BEACH, CA"
A702945,2600 BLK CHESTNUT
A714867,6400 BLK BAYARD ST
A708936,"6400 BLK OBISPO AVE, LONG BEACH CA"
A713032,2600 BLK LAKEWOOD BLVD
A663486,"2600 BLK LIME AVE, SIGNAL HILL, CA 9075"
A704077,"6400 BLOCK ATLANTIC AVE, LONG BEACH"
A719494,"6400 BLOCK ATLANTIC AVE, LONG BEACH CA"
A718045,"2600 BLK N LAKEWOOD BLVD, LONG BEACH, CA"
A709728,"6400 BLOCK ATLANTIC AVE, LONG BEACH CA"
A712908,2600 BLK N STUDEBAKER ROAD
A738216,"6450 KATELLA, CYPRESS"
A720044,6500 BLK ATLANTIC AVE
A709625,2600 BLK RAYMOND AVE
A736635,"2600 BLOCK CHESTNUT AVE, LONG BEACH CA"
A722101,"2600 BLOCK MAINE AVE, LONG BEACH CA"
A733437,"2600 BLOCK STUDEBAKER RD, LONG BEACH CA"
A728304,2600 PANORAMA
A701677,2600 STUDEBAKER
A706967,"6500 BLOCK CERRITOS AVE, LONG BEACH CA"
A708587,"6500 BLOCK E SPRING ST, LONG BEACH"
A708585,"6500 BLOCK E SPRING ST, LONG BEACH"
A708589,"6500 BLOCK E SPRING ST, LONG BEACH"
A697538,"6500 BLOCK MYRTLE AVE, LONG BEACH CA"
A702520,"2700 BLK EASY AVE, LONG BEACH CA"
A722589,6500 CHERRY
A708642,2700 BLK PACIFIC AVE
A704924,2700 BLK PETALUMA AVE
A744603,"2700 BLOCK E 56TH WAY, LONG BEACH CA"
A725874,"2700 BOCK E 4TH ST, LOS ANGELES CA"
A695073,2700 N STUDEBAKER RD
A739264,"2760 NORTH STUDEBAKER ROAD, LONG BEACH"
A646320,2800 BLK ATLANTIC AVE
A710038,2800 BLK ATLANTIC AVE
A725276,2800 BLK E 15TH ST
A717474,2800 BLK E 63RD ST
A692873,2800 BLK E CADE ST
A656102,2800 BLK E COOLIDGE AVE LONG BEACH CA
A707681,0 BLK E LOUISE
A706436,"00 BLOCK E MARKET ST, LONG BEACH CA"
A706438,"00 BLOCK E MARKET ST, LONG BEACH CA"
A743674,"00 BLOCK ELLIS ST, LONG BEACH CA"
A725943,"00 BLOCK JUNIPERO AVE, LONG BEACH CA"
A740931,"00 BLOCK ORANGE AVE, LONG BEACH CA"
A727456,"00 BLOCK VIRGIL WALK,,LONG BEACH CA"
A718171,"00 BLOCK W 51ST ST, LONG BEACH CA"
A691567,2800 BLK SANTA FE
A703221,2800 BLK STUDEBAKER
A694733,"00 BLOCK W PLEASANT ST, LONG BEACH CA"
A694740,"00 BLOCK W PLEASANT ST, LONG BEACH CA"
A694748,"00 BLOCK W PLEASANT ST, LONG BEACH CA"
A694739,"00 BLOCK W PLEASANT ST, LONG BEACH CA"
A502635,"2800 BLOCK MAGNOLIA AVE, LONG BEACH CA"
A694737,"00 BLOCK W PLEASANT ST, LONG BEACH CA"
A708584,"2800 BLOCK MAGNOLIA AVE, LONG BEACH CA"
A714607,"2800 BLOCK STUDEBAKER RD, LONG BEACH"
A704157,1 BLK E 1ST PL
A715280,2900 BLK BELLFLOWER BLVD
A715281,2900 BLK BELLFLOWER BLVD
A693982,2900 BLK CLAREMORE LB
A708128,"2900 BLK N STUDEBAKER RD, LONG BEACH, CA"
A744241,"2900 BLOCK CLARK AVE, LONG BEACH CA"
A745043,"2900 BLOCK E COOLIDGE ST, LONG BEACH CA"
A711613,"2900 BLOCK E THOMPSON ST, LONG BEACH CA"
A699743,"2900 BLOCK PACIFIC AVE, LONG BEACH"
A726874,"2900 BLOCK RADNOR AVE, LONG BEACH CA"
A715267,"2900 BLOCK SAN FRANCISCO AVE, LONG BEACH CA"
A724579,2900 SANTA FE AVE LONG BEACH CA
A705125,2ND ST AT VILLAGE DR
A708826,"300 BLK ATLANTIC AVE, LONG BEACH CA"
A721536,300 BLK CEDAR AVE
A726521,"300 BLK CEDAR AVE, LONG BEACH CA"
A718414,100 BLK E 57TH ST
A726520,"300 BLK CEDAR AVE., LONG BEACH CA"
A744654,"300 BLK CHESTNUT AVE, LONG BEACH, CA"
A744655,"300 BLK CHESTNUT AVE, LONG BEACH, CA"
A701615,300 BLK CORONADO AVE
A701627,300 BLK E 55TH ST
A717272,100 BLK E ANAHEIM ST
A739245,100 BLK E ELLIS
A739247,100 BLK E ELLIS
A720809,"100 BLK E ELLIS ST, LONG BEACH, CA"
A729271,300 BLK E ARBOR RD
A694612,300 BLK E ARBOR ST
A721541,100 BLK E MARKET ST
A646706,"100 BLK E MARKET ST, LONG BEACH, CA 900805"
A712693,"300 BLK E COOLIDGE ST, LB 9805"
A700841,300 BLK E MARKET ST
A704728,"300 BLK E SGORELINE DR, LONG BEACH CA"
A711088,"100 BLK E SPRING ST, LONG BEACH CA"
A706228,300 BLK E SOUTH ST
A716440,300 BLK E SOUTH ST
A726851,"100 BLK MAGNOLIA AVE, LONG BEACH, CA"
A722261,"300 BLOCK E 55TH ST, LONG BEACH CA"
A726001,"300 BLOCK E 55TH ST, LONG BEACH CA"
A730235,"300 BLOCK E COOLIDGE ST, LONG BEACH CA"
A708172,"300 BLOCK E MARKER LN, LONG BEACH CA"
A717312,"300 BLOCK E NEECE ST, LONG BEACH CA"
A708869,"300 BLOCK HERMOSA AVE, LONG BEACH"
A711084,"300 BLOCK REDONDO AVE, LONG BEACH CA"
A708447,300 GLADYS
A714356,"300 LK CHESTNUT AVE, LONG BEACH CA"
A517630,100 BLK W LOUISE ST
A718146,100 BLK W LOUISE ST
A728639,300 W BROADWAY
A700413,100 BLK W VICTORIA ST
A722303,"100 BLOCK CHERRY AVE, LONG BEACH CA"
A722305,"100 BLOCK CHERRY AVE, LONG BEACH CA"
A697406,"100 BLOCK E 15TH ST, LONG BEACH CA"
A704062,"100 BLOCK E 15TH ST, LONG BEACH CA"
A704064,"100 BLOCK E 15TH ST, LONG BEACH CA"
A697905,"100 BLOCK E 7TH ST, LONG BEACH CA"
A728000,3000 BLK E 2ND ST
A697906,"100 BLOCK E 7TH ST, LONG BEACH CA"
A703764,"100 BLOCK E OSGOOD, LONG BEACH CA"
A744227,"100 BLOCK E SCOTT ST, LONG BEACH CA"
A744229,"100 BLOCK E SCOTT ST, LONG BEACH CA"
A722072,"100 BLOCK RAVENA, LONG BEACH CA"
A704088,"100 BLOCK W DAMERON ST, LONG BEACH CA"
A744029,"100 BLOCK W FORHAN ST, LONG BEACH CA"
A708163,"3000 BLK E PACIFIC COAST HWY, LONG BEACH CA"
A708159,"3000 BLK E PACIFIC COAST HWY, LONG BEACH CA"
A708164,"3000 BLK E PACIFIC COAST HWY, LONG BEACH CA"
A712611,"100 E 69TH WAY, LONG BEACH CA"
A711101,3000 BLK GOLD STAR DR
A699472,3000 BLK GOLDEN AVE
A694639,100 E LOUISE
A724684,100 E LOUSIE ST
A724679,100 E LOUSIE ST
A724279,"3000 BLK LONG BEACH BLVD, LONG BEACH"
A721589,100 W ARBOR ST
A694087,100 W TRAFFORD
A692543,3000 BLK OF CLARK
A697722,3000 BLK ROXANNE AVE
A679631,3000 BLK SAN FRANCISCO AVE
A699248,"1000 BLK CEDAR AVE, LONG BEACH CA"
A693250,1000 BLK CERRITOS AVE
A711439,3000 BLK SECOND ST
A700790,"1000 BLK CHESNUT AVE, LONG BEACH, CA"
A716482,"3000 BLOCK LOS COYOTES DIAGANOL, LONG BEACH CA"
A695677,1000 BLK CHESTNUT AVE
A706737,"3000 BLOCK N GOLD STAR DR, LONG BEACH CA"
A706735,"3000 BLOCK N GOLD STAR DR, LONG BEACH CA"
A742500,"3000 BLOCK STUDEBACKER RD, LONG BEACH CA"
A722497,"3000 BLOCK WOODRUFF AVE, LONG BEACH CA"
A722491,"3000 BLOCK WOODRUFF AVE, LONG BEACH CA"
A741322,1000 BLK E 1ST
A701243,1000 BLK E 3RD ST
A741696,3000 E PCH SH CA
A708770,"1000 BLK E 5TH ST, LONG BEACH CA"
A725397,"3100 BLK ARMOURDALE, LONG BEACH"
A718154,3100 BLK CHATWIN AVE
A719738,3100 BLK CHERRY AVE
A719741,3100 BLK CHERRY AVE
A725681,3100 BLK CLAIRMORE AVE
A712894,1000 BLK E 7TH ST
A695610,3100 BLK DAISY AVE
A719230,1000 BLK E HELLMAN ST
A695477,3100 BLK OCANA AVE
A685655,3100 BLK OF STUDEBAKER
A714961,3100 BLK ROXANNE AVE
A717020,"3100 BLOCK E 64TH ST, LONG BEACH CA"
A721257,"3100 BLOCK E ARTESIA BLVD, LONG BEACH CA"
A722345,"3100 BLOCK FASHION AVE, LONG BEACH CA"
A728319,"3100 BLOCK LCD, LONG BEACH CA"
A736613,"3100 BLOCK MAGNOLIA AVE, LONG BEACH CA"
A717012,"3100 BLOCK PARK LANE , LONG BEACH CA"
A717010,"3100 BLOCK PARK LANE , LONG BEACH CA"
A741215,"3100 BLOCK SPRINGDALE DR, LONG BEACH CA"
A707008,3100 EASY
A702242,3100 WOODRUFF
A709238,"3131 COOLDIG ST, LONG BEACH CA"
A728984,"3140 E ANAHEIM, LONG BEACH"
A728985,"3140 EAST ANAHEIM, LONG BEACH"
A709109,1000 BLK GLADYS X E.10TH ST
A721619,3200 BLK CHATWIN AVE
A698025,1000 BLK LIME AVE LB CA
A698026,1000 BLK LIME AVE LB CA
A646536,"3200 BLK E CURRY ST, LONG BEACH, CA 9080"
A739701,"3200 BLK KAREN AVE, LONG BEACH"
A739290,3200 BLK MAGNOLIA
A739289,3200 BLK MAGNOLIA
A726832,"1000 BLK LINDEN AVE, LONG BEACH, CA"
A717560,3200 BLK PACIFIC COAST HWY
A708168,3200 BLOCK ARTESIA BLVD
A705837,"3200 BLOCK CHERRY AVE, LONG BEACH CA"
A705840,"3200 BLOCK CHERRY AVE, LONG BEACH CA"
A720901,"3200 BLOCK CHESTNUT AVE, LONG BEACH CA"
A722089,"3200 BLOCK E ARTESIA BLVD, LONG BEACH CA"
A720962,"3200 BLOCK E CURRY ST, LONG BEACH CA"
A742449,"1000 BLK OF PV, LB CA"
A701860,3300 BLK ATLANTIC AVE
A701856,1000 BLK ORIZABA AVE
A701857,1000 BLK ORIZABA AVE
A701853,1000 BLK ORIZABA AVE
A738199,"3300 BLK ELM AVE, LONG BEACH, CA"
A694034,"3300 BLK GALE AVE, LONG BEACH, CA"
A703485,"1000 BLK PINE AVE, LONG BEACH CA"
A740286,1000 BLK SAINT LOUIS AVE
A724874,"3300 BLK N LOS COYOTES DIAGIONAL, LONG BEACH, CA"
A629743,1000 BLK VIA WANDA
A701686,3300 BLK OLIVE AVE
A713088,"1000 BLOCK CHERRY AVE, LONG BEACH CA"
A704564,"1000 BLOCK CHERRY AVE, LONG BEACH CA"
A713053,"1000 BLOCK E 71ST ST, LONG BEACH CA"
A706625,"1000 BLOCK E 71ST WAY, LONG BEACH CA"
A741511,"1000 BLOCK E BRENNER PL, LONG BEACH CA"
A704899,"1000 BLOCK E BROADWAY ST, LONG BEACH CA"
A711839,"1000 BLOCK E BURNETT ST, SIGNAL HILL, CA"
A726525,"1000 BLOCK MLK JR AVE, LONG BEACH CA"
A740710,"1000 BLOCK PACIFIC AVE, LONG BEACH CA"
A740712,"1000 BLOCK PACIFIC AVE, LONG BEACH CA"
A723445,"1000 BLOCK PACIFIC AVE, LONG BEACH CA"
A726148,"1000 BLOCK W CARSON ST, LONG BEACH CA"
A707001,"1000 BLOCK WALNUT, LONG BEACH, CA"
A733126,"3300 BLOCK E VISTA ST, LONG BEACH CA"
A704511,"3300 BLOCK LEWIS AVE, SIGNAL HILL CA"
A741071,"3300 BLOCK MAINE AVE, LONG BEACH CA"
A741070,"3300 BLOCK MAINE AVE, LONG BEACH CA"
A742568,"3300 BLOCK SANTA FE AVE, LONG BEACH CA"
A726568,1000 E NEW YORK ST
A706470,"1000 MYRTLE AVE. LONG BEACH, CA 908013"
A708758,3400 BLK 67TH ST
A719661,3400 BLK BRAYTON AVE
A709047,1000 PARK
A457528,3400 BLK CHARLEMAGNE
A709046,1000 PARK
A720551,1000 R0SWELL
A720386,"3400 BLK E 8TH ST, LONG BEACH, CA"
A706703,3400 BLK E ANAHEIM ST
A719397,1000 SANTIAGO
A710002,3400 BLK GAVIOTA AVE
A721130,3400 BLK GOLDEN AVE
A740438,10000 BLK 166TH ST
A725849,"3400 BLK GOLDEN AVE, LONG BEACH, CA"
A711305,3400 BLK HACKETT AVE
A657047,3400 BLK PALO VERDE
A698921,100BLK OF THE PROMENADE
A698928,100BLK OF THE PROMENADE
A707237,3400 BLK STEVELY AVE
A698922,100BLK OF THE PROMENADE
A698923,100BLK OF THE PROMENADE
A698925,100BLK OF THE PROMENADE
A707390,"3400 BLOCK CLAREMORE AVE, LONG BEACH CA"
A725327,"3400 BLOCK HATHAWAY AVE, LONG BEACH CA"
A718886,"3400 BLOCK HEATHER RD, LONG BEACH CA"
A733427,"3400 BLOCK LILLY AVE, LONG BEACH CA"
A708027,"3400 BLOCK NORWALK AVE, LONG BEACH CA"
A695517,103 NIETO
A720946,"3400 BLOCK ORANGE AVE, LONG BEACH CA"
A695516,103 NIETO
A718676,"3400 BLOCK ORANGE AVE, LONG BEACH CA"
A703941,1050 LINDEN AVE
A728820,3400 VOLK
A708115,3500 14TH ST
A721114,10700 BLK SOUTH ST
A721112,10700 BLK SOUTH ST
A721111,10700 BLK SOUTH ST
A696142,3500 BLK E OCEAN BLVD
A725220,10700 SOUTH ST
A724036,1073 E 4TH ST
A717365,"10760 DROXFORD ST, CERRITOS, CA"
A723484,"3500 BLK ROXANNE, LONG BEACH CA"
A694311,3500 BLK SANTA FE AVE
A731337,"10800 BLOCK OAK ST, LOS ALAMITOS CA"
A695436,10800 BLOOMFIELD
A704658,"3500 BLOCK CERRITOS AVE, LONG BEACH"
A729446,"3500 BLOCK CERRITOS AVE, LOS ALAMITOS CA"
A729448,"3500 BLOCK CERRITOS AVE, LOS ALAMITOS CA"
A704028,"3500 BLOCK NIMITZ RD, LONG BEACH CA"
A708961,"3500 BLOCK NORWALK BLVD, LONG BEACH CA"
A706730,"3500 BLOCK SANTA FE AVE, LONG BEACH CA"
A707098,"10900 BLOCK LOS ALAMITOS BLVD, LOS ALAMITOS CA"
A710828,10TH & REDONDO
A717124,10TH AND GRAND AVE
A721267,1100 BLK 71ST ST
A720741,"3516 E SOUTH ST, LONG BEACH, CA"
A726584,"3600 BLK CEDAR AVE, LONG BEACH CA"
A729159,3600 BLK CHARLEMANGE AVE
A728830,3600 BLK CHERRY AVE
A715490,3600 BLK HARDING ST
A720375,"3600 BLK SANTA FE, LONG BEACH,CA"
A692374,1100 BLK E APPLETONST
A717612,3600 LADOGA
A717613,3600 LADOGA
A699922,3700 BLK CEDAR AVE
A696970,"1100 BLK E WILLOW, SIGNAL HILL CA"
A723911,1100 BLK HELLMAN ST
A722551,"3700 BLOCK ALBURY AVE, LONG BEACH CA"
A722547,"3700 BLOCK ALBURY AVE, LONG BEACH CA"
A738175,"3700 BLOCK KAREN AVE, LONG BEACH CA"
A728614,1100 BLK PINE AVE
A717819,"1100 BLOCK E 66TH WAY, LONG BEACH CA"
A710581,"1100 BLOCK E APPLETON ST, LONG BEACH CA"
A623529,"1100 BLOCK E SALT LAKE, LONG BEACH CA"
A708759,"1100 BLOCK GLADYS AVE, LONG BEACH CA"
A682335,"1100 BLOCK HOFFMAN AVE, LONG BEACH CA"
A706945,"1100 BLOCK MLK JR AVE, LONG BEACH CA"
A699782,3800 BLK CHERRY AVE
A702732,"1100 BLOCK MLK JR, LONG BEACH"
A699777,3800 BLK CHERRY AVE
A706287,"1100 BLOCK VIRGINA CT, LONG BEACH CA"
A699780,3800 BLK CHERRY AVE
A736573,"1100 BLOCK WARDLOW RD, LONG BEACH CA"
A701260,"3800 BLK E ANAHEIM ST, LONG BEACH, CA"
A726270,1100 DAWSON
A726319,"3800 BLK E ANAHEIM ST, LONG BEACH, CA"
A703401,1100 E 17TH ST
A724330,3800 BLK WESTON PL
A705202,"3800 BLOCK COUNTRY CLUB DR, LONG BEACH CA"
A705200,"3800 BLOCK COUNTRY CLUB DR, LONG BEACH CA"
A727464,"3800 BLOCK FARQUHAR AVE, LOS ALAMITOS CA"
A729012,"3800 BLOCK LAKEWOOD BLVD, LONG BEACH CA"
A704585,"3800 BLOCK LILLY AVE, LONG BEACH CA"
A728637,"3800 BLOCK MISTRAL DR, HUNTINGTON BEACH CA"
A696247,"3800 BLOCK PETALUMA AVE, LONG BEACH CA"
A717572,"3800 BLOCK PINE AVE, LONG BEACH CA"
A717317,11000 BL OF AGNES ST
A504828,3800 WESTON PL
A708126,3816 E ANAHEIM
A699597,3841 CHERRY AVE
A745275,3900 BLK ALBURY AVE
A732528,3900 BLK ATLANTIC AVE
A697566,"11000 BLOCK GONSALVES PL, CERRITOS CA"
A697569,"11000 BLOCK GONSALVES PL, CERRITOS CA"
A703420,3900 BLK COUNTRY CLUB DR
A698736,3900 BLK E PCH HWY
A713290,"11100 BLOCK VIRGINIA AVE, LYNWOOD CA"
A709159,"3900 BLOCK TOLAND CIR, LOS ALAMITOS CA"
A709158,"3900 BLOCK TOLAND CIR, LOS ALAMITOS CA"
A703983,3900 E OCEAN
A701493,"40 CEDAR WALK, LONG BEACH CA"
A701496,"40 CEDAR WALK, LONG BEACH CA"
A720297,400 BLK BONITO AVE
A715573,400 BLK CHERRY AVE
A712547,11400 BLK SOUTH ST
A707629,11400 GONSALVES
A718829,400 BLK E 4TH ST
A654407,"11700 BLK PINE ST, LOS ALAMITOS, CA 907020"
A733953,"1190 E PACIFIC COAST, LB, CA"
A679362,"11900 BLK 186TH ST, ARTESIA"
A699333,"1200  BLK DAISY AVE, LONG BEACH CA"
A697474,"1200 BELLFLOWER BLVD, LONG BEACH"
A703469,"1200 BLK 7TH ST, LONG BEACH CA"
A698852,"400 BLK E PLYMOUTH ST, LONG BEACH, CA"
A693406,1200 BLK DAISY AVE
A693409,1200 BLK DAISY AVE
A725901,"400 BLK E SHORELINE DRIVE, LONG BEACH, CA"
A697436,1200 BLK DE FOREST AVE
A707068,1200 BLK E 64TH ST
A707071,1200 BLK E 64TH ST
A697480,"400 BLK LOCUST, LB, CA"
A709281,400 BLK LONG BEACH BLVD
A745186,"400 BLK MAINE AVE, LB CA"
A700787,"400 BLK ROSWELL AVE, LONG BEACH, CA"
A744186,400 BLK SANTIAGO AVE
A726577,400 BLK SHORELINE DR
A693017,400 BLK SHORELINE VILLAGE DR
A719965,1200 BLK HARBOR AVE
A693386,400 BLK W 37TH ST
A702959,400 BLK WISCONSIN
A709477,"400 BLOCK CORONADO AVE, LONG BEACH CA"
A706298,"400 BLOCK E 55TH ST, LONG BEACH CA"
A706302,"400 BLOCK E 55TH ST, LONG BEACH CA"
A706297,"400 BLOCK E 55TH ST, LONG BEACH CA"
A738128,"400 BLOCK E 7TH ST, LONG BEACH CA"
A713509,"400 BLOCK E ARTESIA BLVD, LONG BEACH CA"
A707988,"400 BLOCK E HARDING ST, LONG BEACH CA"
A721554,"400 BLOCK REDONDO AVE, LONG BEACH CA"
A741442,"1200 BLK MYRTLE AVE, LONG BEACH"
A707297,"400 BLOCK XIMENO AVE, LONG BEACH CA"
A741444,"1200 BLK MYRTLE AVE, LONG BEACH"
A737276,"1200 BLK OF DAISY AVE, LB CA"
A727194,"1200 BLK OHIO AVE, LONG BEACH, CA"
A724054,"1200 BLK PIER G AVE, LONG BEACH, CA"
A716594,"4000 BLK E ANAHEIM ST, LONG BEACH"
A720592,"1200 BLOCK CHESTNUT AVE, LONG BEACH"
A692621,"1200 BLOCK E JACKSON ST, LONGBEACH CA"
A697044,"1200 BLOCK E SPRING ST, LONG BEACH CA"
A712844,1200 DAISY
A564952,"4000 BLOCK FALCON AVE, LONG BEACH CA"
A708580,"4000 BLOCK SANTA FE AVE, LONG BEACH CA"
A553697,4008 COLORADO
A694322,405 FREEWAY AND 710
A694324,405 FREEWAY AND 710
A725900,"1200 W WILLOW ST, LONG BEACH CA"
A741171,"405 FREEWAY AND CHERRY AVE, LONG BEACH CA"
A742009,"405 FREEWAY AT LBB, LONG BEACH CA"
A716488,405 FREEWAY AT LONG BEACH BLVD
A739996,4100 BLK CHARLEMAGNE AVE
A707170,4100 BLK E WILLOW ST
A704969,4100 BLK HATHAWAY
A629381,"12000 BLK EDGEFIELD ST, CERRITOS, CA 9703"
A714373,"4100 BLOCK E WILLOW ST, LONG BEACH CA"
A714372,"4100 BLOCK E WILLOW ST, LONG BEACH CA"
A714370,"4100 BLOCK E WILLOW ST, LONG BEACH CA"
A709244,4100 E WILLOW
A710846,4100 E WILLOW
A721702,1200TH BLK OF DAISY AVE
A722104,12100 BLK REAGAN
A588591,12200 YEARLING
A718160,"1230 BLOCK HIGHLAND AVE, DUARTE CA"
A703663,12400 BLK INTERIOR CIR
A704841,"4200 BLOCK LBB, LONG BEACH CA"
A692895,"12400 BLOCK SEAL BEACH BLVD, SEAL BEACH CA"
A692894,"12400 BLOCK SEAL BEACH BLVD, SEAL BEACH CA"
A726220,"12500 BLOCK 195TH ST, CERRITOS CA"
A726488,12500 BUBBLING CREEK
A726714,12500 DESTINO
A736638,"4300 BLOCK E CARSON ST, LONG BEACH CA"
A718260,4300 TULANE
A720688,12601 TOWN CENTER DR
A720690,12601 TOWN CENTER DR
A717796,12700 ALCONBURY
A722420,12700 BLK CASTLEFORD LN
A726247,"12900 BLK DAWN DR, CERRITOS CA"
A711597,12900 SOUTH ST
A709382,"4400 BLOCK GREEN AVE, LOS ALAMITOS CA"
A699215,"1300 BLK 9TH ST, LONG BEACH CA"
A708104,"1300 BLK DAWSON AVE, LOMNG BEACHCA"
A708909,"1300 BLK E 17TH ST, LONG BEACH CA"
A715807,4500 BLK LONG BEACH BLVD
A715813,4500 BLK LONG BEACH BLVD
A715809,4500 BLK LONG BEACH BLVD
A715810,4500 BLK LONG BEACH BLVD
A715806,4500 BLK LONG BEACH BLVD
A707792,4500 BLK LONG BEACH BLVD
A707793,4500 BLK LONG BEACH BLVD
A702378,"4500 BLOCK ORANGE AVE, LONG BEACH CA"
A696822,4500 FIR  AVE
A718237,4500 LAKEWOOD
A728885,1300 BLK E ARTESIA BLVD
A655519,"1300 BLK E ARTESIA BLVD, LONG BEACH, CA 90805,"
A728237,4600 BLK LONG BEACH BLVD
A701643,"4600 BLK LONG BEACH BLVD, LONG BEACH"
A699405,1300 BLK E. 63RD ST X ORANGE AVE
A722256,1300 BLK ESTHER STREET LONG BEACH CA
A733460,"4600 BLOCK LBB, LONG BEACH CA"
A727081,"4600 BLOCK LCD, LONG BEACH CA"
A715739,"1300 BLK LONG BEACH BLVD, LONG BEACH CA"
A699918,4700  E PCH
A694668,1300 BLK OBISPO AVE LONG BEACH CA
A701136,4700 BLK PCH
A693422,"4700 BLOCK E PACIFIC COAST HWY, LONG BEACH CA"
A737973,"4700 BLOCK HERSHOLT AVE, LONG BEACH CA"
A742874,4720 E PACIFIC COAST HWY LONG BEACH CA
A696914,4720 PACIFIC COAST
A711890,4800 BLK AGATE AVE
A683832,1300 BLK W 31ST
A707185,4800 BLK SUNFIELD AVE
A732723,"1300 BLOCK DAISY AVE, LONG BEACH CA"
A697455,"1300 BLOCK E 20TH ST, LONG BEACH"
A743662,"1300 BLOCK E PCH, LONG BEACH CA"
A705150,"1300 BLOCK LEWIS AVE, LONG BEACH CA"
A721961,"1300 BLOCK ORANGE AVE, LONG BEACH CA"
A694012,"1300 BLOCK PACIFIC AVE, LONG BEACH CA"
A708795,"1300 BLOCK SANTA FE AVE, LONG BEACH CA"
A697489,"1300 BLOCK STANLEY AVE, LONG BEACH CA"
A739783,"1300 BLOCK W PARADE ST, LONG BEACH CA"
A742571,4900 BLK E FERRO ST
A708623,4900 BLK LOS COYOTES DIAGONAL
A731569,4900 BLK OREGON AVE
A696946,"1300 W 12TH ST, LONG BEACH CA"
A693761,500 BLK ARTESIA
A708059,"13000 BLK ANDY ST, CERRITOS CA"
A708989,13000 BLK BIGELOW
A732276,500 BLK E ARTESIA BLVD
A734497,"500 BLK E ESTHER, LB, CA"
A695617,13000 E. 166TH ST
A706155,13000 POINT REYES
A696253,"13100 BLK CAROLYN ST, CERRITOS, CA 9073"
A740419,"500 BLK E PLEASANT ST, LONG BEACH, CA"
A739775,"13100 BLOCK CARLYN ST, CERRITOS CA"
A706151,"13100 BLOCK CAROLYN ST, CERRITOS CA"
A708075,"13200 BLOCK SUTTON ST, CERRITOS CA"
A709885,"13400 BLOCK CARNABY ST, CERRITOS CA"
